task_id,company_name,post_date,comment_id,parent_id,comment_text,comment_date,comment_type,reaction_count,before_DEI,has_DEI,root_id,depth,sibling_count,time_since_root,cleaned_text,full_text,reviewer_01,reviewer_02,relevance_average,relevance_label
18,Delta,2/18/2025 6:49,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzEwODI2MTc4ODA1NDYyMjg=,,"Hired a woman just because she was a woman, not because she was the best candidate. Joe Biden woke policies now endanger lives. why you think Delta is offering 30k no questions asked? Now you all know. Shameless",2/22/2025,initial,2,0,1,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzEwODI2MTc4ODA1NDYyMjg=,0,510,0 days,"hired a woman just because she was a woman, not because she was the best candidate. joe biden woke policies now endanger lives. why you think delta is offering 30k no questions asked? now you all know. shameless","hired a woman just because she was a woman, not because she was the best candidate. joe biden woke policies now endanger lives. why you think delta is offering 30k no questions asked? now you all know. shameless",1,1,1,1
172,Delta,2/18/2025 6:49,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzEwODUzMTgzMDAwMTc5Nzg=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0Xzk5NTI3MzYzNTgzNjQzMQ==,Please do not spread false information about the crew. Endeavor air doesn't have gray strips on their shirts. This is clearly a picture of another regional pilot crew.,2/22/2025,reply,2,0,1,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzEwODUzMTgzMDAwMTc5Nzg=,0,510,0 days,please do not spread false information about the crew. endeavor air doesn't have gray strips on their shirts. this is clearly a picture of another regional pilot crew.,please do not spread false information about the crew. endeavor air doesn't have gray strips on their shirts. this is clearly a picture of another regional pilot crew.,0,0,0,0
246,Delta,2/18/2025 6:49,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzExNTg4NzQ5OTI1NDU5ODc=,,Delta Airlines celebrating Diversity Equity and Inverted,2/22/2025,initial,0,0,1,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzExNTg4NzQ5OTI1NDU5ODc=,0,510,0 days,delta airlines celebrating diversity equity and inverted,delta airlines celebrating diversity equity and inverted,1,1,1,1
232,Delta,2/18/2025 6:49,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzExNjAwMjAwODI0Njk0NjU=,,Can't believe they choose diversity over safety!,2/22/2025,initial,1,0,1,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzExNjAwMjAwODI0Njk0NjU=,0,510,0 days,can't believe they choose diversity over safety!,can't believe they choose diversity over safety!,1,1,1,1
338,Delta,2/18/2025 6:49,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzExNjkyMjUyNjQ3MzEwMDI=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzExMjYwMjgzMDU5MzMxNDQ=,how bout we get some facts first ! You a pilot?,2/22/2025,reply,10,0,1,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzExMjYwMjgzMDU5MzMxNDQ=,1,17,0 days,how bout we get some facts first ! you a pilot?,"the delta pilot should be stripped. no job, no retirement. he had no idea what he was doing. → how bout we get some facts first ! you a pilot?",0,0,0,0
434,Delta,2/18/2025 6:49,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzEyOTA4MjE1NDIyMDU5NzY=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzEzMTM5MDI0NzYzMTA0NTQ=,Great point about the importance of recognizing the hard work of flight attendants in emergency situations.,2/22/2025,reply,5,0,1,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzEzMTM5MDI0NzYzMTA0NTQ=,1,9,0 days,great point about the importance of recognizing the hard work of flight attendants in emergency situations.,"this was a endeavor flight, regional air line they have separate training,not delta, it's delta connection they only operate thu them, to the flight attendants , great job getting those passengers off the plane! → great point about the importance of recognizing the hard work of flight attendants in emergency situations.",0,0,0,0
369,Delta,2/18/2025 6:49,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzEzMzgxMzYxODA5MzgwMjQ=,,"I sincerely hope your heroic crew are well compensated, looked after and acknowledged for saving the lives of everyone onboard. It’s so much more then just “chicken or beef, tea or coffee” as proven by your hero crew of flight 4819!! Well done to them!",2/22/2025,initial,4,0,1,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzEzMzgxMzYxODA5MzgwMjQ=,0,510,0 days,"i sincerely hope your heroic crew are well compensated, looked after and acknowledged for saving the lives of everyone onboard. its so much more then just chicken or beef, tea or coffee as proven by your hero crew of flight 4819!! well done to them!","i sincerely hope your heroic crew are well compensated, looked after and acknowledged for saving the lives of everyone onboard. its so much more then just chicken or beef, tea or coffee as proven by your hero crew of flight 4819!! well done to them!",0,0,0,0
89,Delta,2/18/2025 6:49,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzEzNDUyMzIwOTMxNjczNDc=,,I’ve flown Delta loyally since 2004. Everyone at this company is truly world class. I could not imagine flying on another airline.,2/22/2025,initial,4,0,1,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzEzNDUyMzIwOTMxNjczNDc=,0,510,0 days,ive flown delta loyally since 2004. everyone at this company is truly world class. i could not imagine flying on another airline.,ive flown delta loyally since 2004. everyone at this company is truly world class. i could not imagine flying on another airline.,0,0,0,0
455,Delta,2/18/2025 6:49,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzIwMTM1NzY5NjkxMzU4OTY=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzY0Njc5MDA2MTA5MTcwMw==,I think that was an Air Japan airbus that clipped/knicked the tail of a Delta regional jet at the ATL airport… wasn’t that last week? Or maybe it was another incident?,2/22/2025,reply,0,0,1,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzY1NjY4MDgyNjgwOTQzNA==,2,2,0 days,i think that was an air japan airbus that clipped/knicked the tail of a delta regional jet at the atl airport... wasnt that last week? or maybe it was another incident?,so sad to hear this. i am delta only flyer and i trust them completely with their flights. i have been flying them for more than 20 years and this is the first time something like this have happened as far as i can remember. i will continue to be their customer. their crew are the best! all the best to them as they work through this situation. → pamie samlal delta had a plane runoff the runway couple months ago. their airbus 350 wing clipped another regional jet at the atlanta airport. they need to beefuptheir safety training and inspections. → i think that was an air japan airbus that clipped/knicked the tail of a delta regional jet at the atl airport... wasnt that last week? or maybe it was another incident?,0,0,0,0
482,Delta,2/18/2025 6:49,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzM5OTEzMjA1NjExNDMwMTA=,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzY0NzA0NjE0NDY0NzY2Mw==,Dean Mishler a 4-year old cannot not be a lap infant… she’d have her own seat. (Delta employee here),2/22/2025,reply,0,0,1,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzYxOTk2MTgyMDk2NDU4Mg==,5,0,0 days,dean mishler a 4-year old cannot not be a lap infant... shed have her own seat. (delta employee here),i need you guys to read everything → while this may be the case. a lot of young kids are not buckled in their seats → dean mishler a 4-year old cannot not be a lap infant... shed have her own seat. (delta employee here),0,0,0,0
452,Delta,2/18/2025 6:49,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzMwNTI0NTgyMzQ5MDgyMjU=,,GO DELTA,2/22/2025,initial,3,0,1,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzMwNTI0NTgyMzQ5MDgyMjU=,0,510,0 days,go delta,go delta,0,0,0,0
116,Delta,2/18/2025 6:49,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzU0NDE1NTgyNTM0NTI1NA==,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzkzODM3MDk5MTQwMDk5NA==,"the right landing gear went thru the wing spar that held on the right wing. When the right wing separated from the aircraft, the left wing was still moving forward and producing lift. So the left wing lifted straight up in the air and rolled the entire fuselage over with it.",2/22/2025,reply,2,0,1,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzkzOTk0NTUwMTY2MDg5MQ==,4,0,0 days,"the right landing gear went thru the wing spar that held on the right wing. when the right wing separated from the aircraft, the left wing was still moving forward and producing lift. so the left wing lifted straight up in the air and rolled the entire fuselage over with it.","what kind of error would cause a jet to flip over on ice? → crushed landing gear on the right caused the wing to hit the ground and speed/lift on the left wing flipped the plane. → the right landing gear went thru the wing spar that held on the right wing. when the right wing separated from the aircraft, the left wing was still moving forward and producing lift. so the left wing lifted straight up in the air and rolled the entire fuselage over with it.",0,0,0,0
430,Delta,2/18/2025 6:49,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzY0MDQ2OTA2MTg1OTA1MQ==,,"Thank you , God , for protecting them all.",2/22/2025,initial,6,0,1,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzY0MDQ2OTA2MTg1OTA1MQ==,0,510,0 days,"thank you , god , for protecting them all.","thank you , god , for protecting them all.",0,0,0,0
125,Delta,2/18/2025 6:49,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzYwMDU4ODk5NjEyMjQ1NA==,,Name the pilots,2/22/2025,initial,0,0,1,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzYwMDU4ODk5NjEyMjQ1NA==,0,510,0 days,name the pilots,name the pilots,0,0,0,0
71,Delta,2/18/2025 6:49,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzkzNTE2NDgyMjE1MDQ4MQ==,,Great job to the crew for their swift evacuation!!!,2/22/2025,initial,0,0,1,Y29tbWVudDoxMDI1MDcyNTEyOTc0OTk0XzkzNTE2NDgyMjE1MDQ4MQ==,0,510,0 days,great job to the crew for their swift evacuation!!!,great job to the crew for their swift evacuation!!!,0,0,0,0
186,Delta,2/19/2025 14:53,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzE3MDM5OTk4MjM4MDIxNDA=,,Now make sure this is the last and worst failure you have,2/22/2025,initial,5,0,1,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzE3MDM5OTk4MjM4MDIxNDA=,0,422,0 days,now make sure this is the last and worst failure you have,now make sure this is the last and worst failure you have,0,0,0,0
211,Delta,2/19/2025 14:53,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzExMjY1NTAzMjI0ODQ1NzY=,,Brave and Bold female pilots! That are certified regardless of competence. To meet Delta and Endeavor's DEI numbers. Be afraid. Be very afraid.,2/22/2025,initial,2,0,1,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzExMjY1NTAzMjI0ODQ1NzY=,0,422,0 days,brave and bold female pilots! that are certified regardless of competence. to meet delta and endeavor's dei numbers. be afraid. be very afraid.,brave and bold female pilots! that are certified regardless of competence. to meet delta and endeavor's dei numbers. be afraid. be very afraid.,1,1,1,1
393,Delta,2/19/2025 14:53,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzExODc2NTI4Njk1NDM2NzE=,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzY1NDM3NTc2MDQzODgxMg==,clueless you are. Ed released a press release within a couple hours. Families involved are personally being assisted and don’t rely on the media to provide them information!,2/22/2025,reply,21,0,1,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzY1NDM3NTc2MDQzODgxMg==,1,9,0 days,clueless you are. ed released a press release within a couple hours. families involved are personally being assisted and dont rely on the media to provide them information!,how pathetic it took this long for apologies to passengers and thanks to crew. you'd think the largest airline would have a crises management plan. delta's employees are great but too management is clueless. → clueless you are. ed released a press release within a couple hours. families involved are personally being assisted and dont rely on the media to provide them information!,0,0,0,0
196,Delta,2/19/2025 14:53,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzI2NzMyMjY4MjYxOTkwMDg=,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1Xzk1NzgyNDMxMjc3NDI1Mw==,Jim Doyle Correct. Like most Express carriers. They deserve so much more. Those flight attendants deserve EVERYTHING. Huge pay increases and flow through if that’s their wish.,3/1/2025,reply,1,0,1,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1Xzk5Njg4Nzg4ODk4MDc5NjM=,6,0,7 days,jim doyle correct. like most express carriers. they deserve so much more. those flight attendants deserve everything. huge pay increases and flow through if thats their wish.,"as long as the airline is making money, and the shareholders are happy, thats all ed is really concerned about. why? thats his job. if the airline was failing, the board would vote him out in a hurry. he has minions that take care of crap like employee relations. same as potus. doesnt matter if its trump, biden, harris, bush, obama, their job is to run the country (into the ground). all they want is your vote. if they dont do what we hire them to do, they get voted out. at least its supposed to be that way on paper. → yes jake..he is a bloodsucker. ask those who lost retirements and had careers shortened by threatened layoffs. you would think after making more the $100 million since 2005 he could let go...but once a king who wants to quit..same as potus. → jim doyle correct. like most express carriers. they deserve so much more. those flight attendants deserve everything. huge pay increases and flow through if thats their wish.",0,0,0,0
268,Delta,2/19/2025 14:53,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzUwOTkxMDAzNTQ4MDIyMQ==,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzEzMTkyMzk4MDkyMjEyMzU=,watch what you say they put somebody on the no flight list yesterday for making a comment about the crash,2/22/2025,reply,0,0,1,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzEzMTkyMzk4MDkyMjEyMzU=,1,1,0 days,watch what you say they put somebody on the no flight list yesterday for making a comment about the crash,inexperienced pilots. → watch what you say they put somebody on the no flight list yesterday for making a comment about the crash,0,0,0,0
294,Delta,2/19/2025 14:53,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzUxMTIyNTI3NTM0NzUzMQ==,,I only fly on Delta and have logged over 1M miles. They are a great airline dealing with a tragic event that could happen to any airline. Kudos to them for their quick response.,2/22/2025,initial,59,0,1,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzUxMTIyNTI3NTM0NzUzMQ==,0,422,0 days,i only fly on delta and have logged over 1m miles. they are a great airline dealing with a tragic event that could happen to any airline. kudos to them for their quick response.,i only fly on delta and have logged over 1m miles. they are a great airline dealing with a tragic event that could happen to any airline. kudos to them for their quick response.,0,0,0,0
123,Delta,2/19/2025 14:53,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzY0Mzc0MTcyODExNjE4NQ==,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzY1MzU1ODY3Mzk5ODYxOQ==,Well that escalated fast!,2/22/2025,reply,1,0,1,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzE5NzczODEyNTYwNzM3NjU=,2,3,0 days,well that escalated fast!,"endeavor is a program which brags about unqualified dei hires like the one that crashed this plane and having all female crews. delta is a death trap and this is the result. → show us on the doll where dei hurt you. oh wait, you have no idea what it actually is. → well that escalated fast!",1,1,1,1
90,Delta,2/19/2025 14:53,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzYzMDgwNTUxMzE3MzIwOA==,,If all companies had good leaders. They are difference makers.,2/22/2025,initial,2,0,1,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzYzMDgwNTUxMzE3MzIwOA==,0,422,0 days,if all companies had good leaders. they are difference makers.,if all companies had good leaders. they are difference makers.,0,0,0,0
118,Delta,2/19/2025 14:53,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1Xzk2MzIzMTU2MjQ0MjcyOQ==,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzYzMTk3ODY3NTg5ODc1Mw==,"DL FAs already make 40% to 60% more than Endeavor FAs, and we at EDV, DO NOT get a cent of profit sharing. ED just said we are trained the same as ML.",2/22/2025,reply,1,0,1,Y29tbWVudDoxMDI2MTU4MjY5NTMzMDg1XzYzMTk3ODY3NTg5ODc1Mw==,1,4,0 days,"dl fas already make 40% to 60% more than endeavor fas, and we at edv, do not get a cent of profit sharing. ed just said we are trained the same as ml.","now give all delta flight attendants and crew members a raise ed and more paid time off for mental health → dl fas already make 40% to 60% more than endeavor fas, and we at edv, do not get a cent of profit sharing. ed just said we are trained the same as ml.",0,0,0,0
142,Costco,1/21/2025 12:00,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzE2OTk0MTExNDQzMTA5MDI=,,"My Doxie, Harper!!
 Actually, my health and well-being in order to take great care of my Doxie!!",1/24/2025,initial,0,0,1,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzE2OTk0MTExNDQzMTA5MDI=,0,458,0 days,"my doxie, harper!! actually, my health and well-being in order to take great care of my doxie!!","my doxie, harper!! actually, my health and well-being in order to take great care of my doxie!!",0,0,0,0
25,Costco,1/21/2025 12:00,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzExMzcxNzY2MTE1MjQwODY=,,I have to say I actually LOVE that Costco is being straight up with their DEI policy... I can trim down my spending money there and go to Sam's Club and BJ's Wholesale Club instead!!!,1/31/2025,initial,0,0,1,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzExMzcxNzY2MTE1MjQwODY=,0,458,0 days,i have to say i actually love that costco is being straight up with their dei policy... i can trim down my spending money there and go to sam's club and bj's wholesale club instead!!!,i have to say i actually love that costco is being straight up with their dei policy... i can trim down my spending money there and go to sam's club and bj's wholesale club instead!!!,1,1,1,1
474,Costco,1/21/2025 12:00,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzEyNTc1NDgyNDUzMjg3NjU=,,Jesus Christ!,1/24/2025,initial,0,0,1,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzEyNTc1NDgyNDUzMjg3NjU=,0,458,0 days,jesus christ!,jesus christ!,0,0,0,0
62,Costco,1/21/2025 12:00,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzI2ODY5NjM3ODQ4MjMzOTU=,,"Thank you for actually being human and supporting humans. I'm not a member, but if I was closer than 3.5 hours to the nearest Costco I'd get a membership.",1/31/2025,initial,4,0,1,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzI2ODY5NjM3ODQ4MjMzOTU=,0,458,0 days,"thank you for actually being human and supporting humans. i'm not a member, but if i was closer than 3.5 hours to the nearest costco i'd get a membership.","thank you for actually being human and supporting humans. i'm not a member, but if i was closer than 3.5 hours to the nearest costco i'd get a membership.",1,1,1,1
250,Costco,1/21/2025 12:00,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzQ3OTg3ODgxODI0OTk0OQ==,,I see the mass messaging went out lol,1/31/2025,initial,0,0,1,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzQ3OTg3ODgxODI0OTk0OQ==,0,458,0 days,i see the mass messaging went out lol,i see the mass messaging went out lol,0,0,0,0
463,Costco,1/21/2025 12:00,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzQ4OTY0MzkyNzE4MTk0NQ==,,I hope Donald J. Trump adds 25% taxes on company’s that don’t use meritocracy in hiring! DEI Is racist. To continue this long the CEO should have been fired! Costco just close shop in the US! Sam's Club your time to shine!,1/31/2025,initial,0,0,1,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzQ4OTY0MzkyNzE4MTk0NQ==,0,458,0 days,i hope donald j. trump adds 25% taxes on companys that dont use meritocracy in hiring! dei is racist. to continue this long the ceo should have been fired! costco just close shop in the us! sam's club your time to shine!,i hope donald j. trump adds 25% taxes on companys that dont use meritocracy in hiring! dei is racist. to continue this long the ceo should have been fired! costco just close shop in the us! sam's club your time to shine!,1,1,1,1
169,Costco,1/21/2025 12:00,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzUwMDIxMjM4MzEwNjMyOQ==,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2Xzk1NzU1NjM2NTkwMjEzNg==,No my problem is with Costco not enforcing the 2 box limit they imposed,1/24/2025,reply,0,0,1,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzYwMDMyNDYxNjI3MTg3OA==,2,0,0 days,no my problem is with costco not enforcing the 2 box limit they imposed,do better costco → they are a wholesaler your problem is with the manufacturer → no my problem is with costco not enforcing the 2 box limit they imposed,0,0,0,0
121,Costco,1/21/2025 12:00,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2Xzg4MDMxMjI4MTY0ODMyNDY=,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzEzNDM0NzA5ODM2ODM5NTA=,you sound pretty sure about that.,1/31/2025,reply,1,0,1,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzEzNDM0NzA5ODM2ODM5NTA=,1,1,0 days,you sound pretty sure about that.,"costco, please stand firm in maintaining your commitment to dei. my husband and i have been loyal costco customers for nearly 40 years. we regularly shop at costco both at our local warehouse and online. in appreciation for your commitment to dei an... see more → hell no!!!!! → you sound pretty sure about that.",1,1,1,1
